,level_0,index,office,acquisition,category_code,deadpooled_year,founded_year,funding_rounds,investments,ipo,name,number_of_employees,products,total_money_raised_normalized_USD,lat,lng,oficina_principal
424,2112,1977,"{'description': '', 'address1': 'Project Rover, Inc.', 'address2': '', 'zip_code': '', 'city': 'Santa Monica', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.007967, 'longitude': -118.489681}",,advertising,,2009,"[{'id': 6331, 'round_code': 'a', 'source_url': 'http://www.techcrunch.com/2009/05/20/former-myspace-execs-get-funding-for-new-venture-some-details-leak/', 'source_description': '', 'raised_amount': 10000000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 5, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'August Capital', 'permalink': 'august-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Redpoint Ventures', 'permalink': 'redpoint-ventures'}, 'person': None}]}, {'id': 32945, 'round_code': 'b', 'source_url': 'http://techcrunch.com/2012/10/02/gravity-series-b/', 'source_description': 'Gravity Raises $10.6M For Content Personalization And Marketing, Round Led by GRP Partners', 'raised_amount': 10600000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 10, 'funded_day': 2, 'investments': [{'company': None, 'financial_org': {'name': 'Upfront Ventures', 'permalink': 'upfront-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Redpoint Ventures', 'permalink': 'redpoint-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'August Capital', 'permalink': 'august-capital'}, 'person': None}]}]",[],,Gravity,12,[],20600000.0,34.007967,-118.489681,"{'type': 'Point', 'coordinates': [-118.489681, 34.007967]}"
425,2134,1999,"{'description': 'London', 'address1': '48-54 Charlotte Street', 'address2': '', 'zip_code': 'W1T2NS', 'city': 'London', 'state_code': None, 'country_code': 'GBR', 'latitude': 51.519816, 'longitude': -0.1361616}",,web,,2006,"[{'id': 6434, 'round_code': 'a', 'source_url': 'http://uk.techcrunch.com/2008/03/18/isango-raises-8-million-for-its-travel-experiences/', 'source_description': 'Isango raises $8 million for its â€˜travel experiencesâ€™', 'raised_amount': 8000000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 3, 'funded_day': 1, 'investments': []}]",[],,isango!,50,[],8000000.0,51.519816,-0.1361616,"{'type': 'Point', 'coordinates': [-0.1361616, 51.519816]}"
426,2158,2023,"{'description': 'Solix Biofuels', 'address1': '430 B. North College Ave.', 'address2': '', 'zip_code': '80524', 'city': 'Fort Collins', 'state_code': 'CO', 'country_code': 'USA', 'latitude': 40.5932386, 'longitude': -105.0766501}",,cleantech,,2009,"[{'id': 6584, 'round_code': 'a', 'source_url': 'http://www.renewableenergyworld.com/rea/news/article/2008/11/solix-biofuels-completes-us-10-5m-series-a-funding-round-54063', 'source_description': 'Solix Biofuels Completes US $10.5M Series A Funding Round', 'raised_amount': 10500000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 11, 'funded_day': 12, 'investments': [{'company': None, 'financial_org': {'name': 'I2BF Venture Capital', 'permalink': 'i2bf'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Bohemian Investments', 'permalink': 'bohemian-investments'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Southern Ute', 'permalink': 'southern-ute'}, 'person': None}, {'company': {'name': 'Valero Energy', 'permalink': 'valero-energy'}, 'financial_org': None, 'person': None}, {'company': None, 'financial_org': {'name': 'Infield Capital', 'permalink': 'infield-capital'}, 'person': None}]}, {'id': 8259, 'round_code': 'a', 'source_url': 'http://www.biodieselmagazine.com/article.jsp?article_id=3580', 'source_description': 'Solix completes $16.8 million in Series A funding', 'raised_amount': 6300000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 7, 'funded_day': 2, 'investments': [{'company': None, 'financial_org': {'name': 'Shanghai Alliance', 'permalink': 'shanghai-alliance'}, 'person': None}]}, {'id': 10873, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1414522/000141452209000007/xslFormDX01/primary_doc.xml', 'source_description': 'SEC D, Convertible Notes', 'raised_amount': 500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 11, 'funded_day': 6, 'investments': []}, {'id': 10874, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1414522/000141452209000009/xslFormDX01/primary_doc.xml', 'source_description': 'SEC D/A, Convertible Notes', 'raised_amount': 2500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 11, 'funded_day': 23, 'investments': []}, {'id': 10875, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1414522/000141452210000001/xslFormDX01/primary_doc.xml', 'source_description': 'SEC D/A, Convertible Notes', 'raised_amount': 2000000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 1, 'funded_day': 4, 'investments': []}, {'id': 22129, 'round_code': 'b', 'source_url': 'http://solixbiofuels.com/content/news/solix-secures-additional-financing-and-changes-name-solix-biosystems', 'source_description': 'Solix Secures Additional Financing and Changes Name to Solix BioSystems', 'raised_amount': 16000000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 3, 'funded_day': 28, 'investments': [{'company': None, 'financial_org': {'name': 'Bohemian Venture', 'permalink': 'bohemian-venture'}, 'person': None}, {'company': None, 'financial_org': {'name': 'I2BF Venture Capital', 'permalink': 'i2bf'}, 'person': None}]}, {'id': 31699, 'round_code': 'c', 'source_url': 'http://www.bloomberg.com/news/2012-08-02/solix-biosystems-gets-31-million-for-commercial-algae-oil-plant.html', 'source_description': 'Solix BioSystems Gets $31 Million For Commercial Algae-Oil Plant', 'raised_amount': 31000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 8, 'funded_day': 3, 'investments': [{'company': None, 'financial_org': {'name': 'I2BF Venture Capital', 'permalink': 'i2bf'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Southern Ute', 'permalink': 'southern-ute'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Bohemian Venture', 'permalink': 'bohemian-venture'}, 'person': None}]}]",[],,Solix Biofuels,50,[],68800000.0,40.5932386,-105.0766501,"{'type': 'Point', 'coordinates': [-105.0766501, 40.5932386]}"
427,2160,2025,"{'description': 'Ykone Headquarters', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Paris', 'state_code': None, 'country_code': 'FRA', 'latitude': 48.8566667, 'longitude': 2.3509871}",,web,,2009,"[{'id': 6586, 'round_code': 'a', 'source_url': 'http://www.chaussonfinance.com/levee-de-fonds/levee-de-fonds.htm', 'source_description': 'LevÃ©e de fonds - Chausson Finance', 'raised_amount': 1500000, 'raised_currency_code': 'EUR', 'funded_year': 2009, 'funded_month': 5, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Elaia Partners', 'permalink': 'elaia-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Ange Basile', 'permalink': 'ange-basile'}, 'person': None}]}]",[],,Ykone,10,"[{'name': 'Ykone.com', 'permalink': 'ykone-com'}, {'name': 'Ykone for iPhone', 'permalink': 'ykone-for-iphone'}, {'name': 'Ykone for iPad', 'permalink': 'ykone-for-ipad'}]",1336183.8588989845,48.8566667,2.3509871,"{'type': 'Point', 'coordinates': [2.3509871, 48.8566667]}"
428,2161,2026,"{'description': 'German Headquarters', 'address1': 'Mehringdamm 33', 'address2': '', 'zip_code': '10961', 'city': 'Berlin', 'state_code': None, 'country_code': 'DEU', 'latitude': 52.4947266, 'longitude': 13.398504}",,web,,2007,"[{'id': 29866, 'round_code': 'b', 'source_url': 'http://thenextweb.com/eu/2012/05/10/movie-discovery-site-moviepilot-com-scores-7m-from-dfj-esprit-others/', 'source_description': 'Movie discovery site Moviepilot.com scores $7m from DFJ Esprit, others', 'raised_amount': 7000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 5, 'funded_day': 10, 'investments': [{'company': None, 'financial_org': {'name': 'DFJ Esprit', 'permalink': 'dfj-esprit'}, 'person': None}]}]",[],,Moviepilot,43,[],7000000.0,52.4947266,13.398504,"{'type': 'Point', 'coordinates': [13.398504, 52.4947266]}"
429,2162,2026,"{'description': 'US Office', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Los Angeles', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.0522342, 'longitude': -118.2436849}",,web,,2007,"[{'id': 29866, 'round_code': 'b', 'source_url': 'http://thenextweb.com/eu/2012/05/10/movie-discovery-site-moviepilot-com-scores-7m-from-dfj-esprit-others/', 'source_description': 'Movie discovery site Moviepilot.com scores $7m from DFJ Esprit, others', 'raised_amount': 7000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 5, 'funded_day': 10, 'investments': [{'company': None, 'financial_org': {'name': 'DFJ Esprit', 'permalink': 'dfj-esprit'}, 'person': None}]}]",[],,Moviepilot,43,[],7000000.0,34.0522342,-118.2436849,"{'type': 'Point', 'coordinates': [-118.2436849, 34.0522342]}"
430,2163,2027,"{'description': 'Seattle Headquarters', 'address1': '411 First Avenue South', 'address2': 'Suite 620', 'zip_code': '98104', 'city': 'Seattle', 'state_code': 'WA', 'country_code': 'USA', 'latitude': 47.598657, 'longitude': -122.334614}",,cleantech,,2005,"[{'id': 6609, 'round_code': 'unattributed', 'source_url': 'http://blog.seattlepi.com/seattlestartupbuzz/2009/06/17/another-seattle-area-energy-efficiency-funding-round-optimum-energy-secures-4-5-million/', 'source_description': 'Optimum Energy Secures $4.5 Million to Fuel Company Growth, Accelerate Sales of HVAC Energy Efficiency Software', 'raised_amount': 4500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 6, 'funded_day': 17, 'investments': [{'company': None, 'financial_org': {'name': 'Columbia Pacific Advisors', 'permalink': 'columbia-pacific-advisors'}, 'person': None}]}, {'id': 39606, 'round_code': 'unattributed', 'source_url': 'http://www.geekwire.com/2013/optimum-energy-raises/?utm_source=feedburner&utm_medium=twitter&utm_campaign=Feed%3A+geekwire+%28GeekWire%29', 'source_description': 'Optimum Energy heats up with $12.2M to intelligently adjust temperature settings in buildings', 'raised_amount': 12200000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 6, 'funded_day': 7, 'investments': [{'company': None, 'financial_org': {'name': 'Navitas Capital', 'permalink': 'navitas'}, 'person': None}, {'company': {'name': 'GeekWire', 'permalink': 'geekwire'}, 'financial_org': None, 'person': None}, {'company': None, 'financial_org': {'name': 'Pacific Capital Management', 'permalink': 'pacific-capital-management'}, 'person': None}]}, {'id': 39672, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809713000001/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 2, 'funded_day': 26, 'investments': []}, {'id': 43408, 'round_code': 'partial', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809712000002/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 9, 'funded_day': 21, 'investments': []}, {'id': 46740, 'round_code': 'unattributed', 'source_url': 'http://www.businesswire.com/news/home/20130826005251/en/Optimum-Energy-Expands-Financing-Investment-Edison-International?utm_source=dlvr.it&utm_medium=twitter', 'source_description': ' Optimum Energy Expands Financing Round with Investment from Edison International ', 'raised_amount': None, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 8, 'funded_day': 26, 'investments': [{'company': None, 'financial_org': {'name': 'Columbia Pacific Advisors', 'permalink': 'columbia-pacific-advisors'}, 'person': None}, {'company': {'name': 'Johnson Controls', 'permalink': 'johnson-controls'}, 'financial_org': None, 'person': None}, {'company': {'name': 'Edison Energy', 'permalink': 'edison-energy'}, 'financial_org': None, 'person': None}]}, {'id': 47190, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809712000001/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 1, 'investments': []}, {'id': 53789, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809711000003/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 6, 'funded_day': 15, 'investments': []}]",[],,Optimum Energy,65,[],21200000.0,47.598657,-122.334614,"{'type': 'Point', 'coordinates': [-122.334614, 47.598657]}"
431,2164,2027,"{'description': 'San Diego office', 'address1': '6050 Santo Rd', 'address2': 'Suite 140', 'zip_code': '92124', 'city': 'San Diego', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 32.8386414, 'longitude': -117.098216}",,cleantech,,2005,"[{'id': 6609, 'round_code': 'unattributed', 'source_url': 'http://blog.seattlepi.com/seattlestartupbuzz/2009/06/17/another-seattle-area-energy-efficiency-funding-round-optimum-energy-secures-4-5-million/', 'source_description': 'Optimum Energy Secures $4.5 Million to Fuel Company Growth, Accelerate Sales of HVAC Energy Efficiency Software', 'raised_amount': 4500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 6, 'funded_day': 17, 'investments': [{'company': None, 'financial_org': {'name': 'Columbia Pacific Advisors', 'permalink': 'columbia-pacific-advisors'}, 'person': None}]}, {'id': 39606, 'round_code': 'unattributed', 'source_url': 'http://www.geekwire.com/2013/optimum-energy-raises/?utm_source=feedburner&utm_medium=twitter&utm_campaign=Feed%3A+geekwire+%28GeekWire%29', 'source_description': 'Optimum Energy heats up with $12.2M to intelligently adjust temperature settings in buildings', 'raised_amount': 12200000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 6, 'funded_day': 7, 'investments': [{'company': None, 'financial_org': {'name': 'Navitas Capital', 'permalink': 'navitas'}, 'person': None}, {'company': {'name': 'GeekWire', 'permalink': 'geekwire'}, 'financial_org': None, 'person': None}, {'company': None, 'financial_org': {'name': 'Pacific Capital Management', 'permalink': 'pacific-capital-management'}, 'person': None}]}, {'id': 39672, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809713000001/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 2, 'funded_day': 26, 'investments': []}, {'id': 43408, 'round_code': 'partial', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809712000002/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 9, 'funded_day': 21, 'investments': []}, {'id': 46740, 'round_code': 'unattributed', 'source_url': 'http://www.businesswire.com/news/home/20130826005251/en/Optimum-Energy-Expands-Financing-Investment-Edison-International?utm_source=dlvr.it&utm_medium=twitter', 'source_description': ' Optimum Energy Expands Financing Round with Investment from Edison International ', 'raised_amount': None, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 8, 'funded_day': 26, 'investments': [{'company': None, 'financial_org': {'name': 'Columbia Pacific Advisors', 'permalink': 'columbia-pacific-advisors'}, 'person': None}, {'company': {'name': 'Johnson Controls', 'permalink': 'johnson-controls'}, 'financial_org': None, 'person': None}, {'company': {'name': 'Edison Energy', 'permalink': 'edison-energy'}, 'financial_org': None, 'person': None}]}, {'id': 47190, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809712000001/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 1, 'investments': []}, {'id': 53789, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809711000003/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 6, 'funded_day': 15, 'investments': []}]",[],,Optimum Energy,65,[],21200000.0,32.8386414,-117.098216,"{'type': 'Point', 'coordinates': [-117.098216, 32.8386414]}"
432,2165,2027,"{'description': 'New York office', 'address1': '1370 Broadway', 'address2': 'Suite 503', 'zip_code': '10018', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.7518919, 'longitude': -73.9875922}",,cleantech,,2005,"[{'id': 6609, 'round_code': 'unattributed', 'source_url': 'http://blog.seattlepi.com/seattlestartupbuzz/2009/06/17/another-seattle-area-energy-efficiency-funding-round-optimum-energy-secures-4-5-million/', 'source_description': 'Optimum Energy Secures $4.5 Million to Fuel Company Growth, Accelerate Sales of HVAC Energy Efficiency Software', 'raised_amount': 4500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 6, 'funded_day': 17, 'investments': [{'company': None, 'financial_org': {'name': 'Columbia Pacific Advisors', 'permalink': 'columbia-pacific-advisors'}, 'person': None}]}, {'id': 39606, 'round_code': 'unattributed', 'source_url': 'http://www.geekwire.com/2013/optimum-energy-raises/?utm_source=feedburner&utm_medium=twitter&utm_campaign=Feed%3A+geekwire+%28GeekWire%29', 'source_description': 'Optimum Energy heats up with $12.2M to intelligently adjust temperature settings in buildings', 'raised_amount': 12200000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 6, 'funded_day': 7, 'investments': [{'company': None, 'financial_org': {'name': 'Navitas Capital', 'permalink': 'navitas'}, 'person': None}, {'company': {'name': 'GeekWire', 'permalink': 'geekwire'}, 'financial_org': None, 'person': None}, {'company': None, 'financial_org': {'name': 'Pacific Capital Management', 'permalink': 'pacific-capital-management'}, 'person': None}]}, {'id': 39672, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809713000001/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 2, 'funded_day': 26, 'investments': []}, {'id': 43408, 'round_code': 'partial', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809712000002/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 9, 'funded_day': 21, 'investments': []}, {'id': 46740, 'round_code': 'unattributed', 'source_url': 'http://www.businesswire.com/news/home/20130826005251/en/Optimum-Energy-Expands-Financing-Investment-Edison-International?utm_source=dlvr.it&utm_medium=twitter', 'source_description': ' Optimum Energy Expands Financing Round with Investment from Edison International ', 'raised_amount': None, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 8, 'funded_day': 26, 'investments': [{'company': None, 'financial_org': {'name': 'Columbia Pacific Advisors', 'permalink': 'columbia-pacific-advisors'}, 'person': None}, {'company': {'name': 'Johnson Controls', 'permalink': 'johnson-controls'}, 'financial_org': None, 'person': None}, {'company': {'name': 'Edison Energy', 'permalink': 'edison-energy'}, 'financial_org': None, 'person': None}]}, {'id': 47190, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809712000001/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 1, 'investments': []}, {'id': 53789, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1418097/000141809711000003/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 6, 'funded_day': 15, 'investments': []}]",[],,Optimum Energy,65,[],21200000.0,40.7518919,-73.9875922,"{'type': 'Point', 'coordinates': [-73.9875922, 40.7518919]}"
433,2176,2038,"{'description': 'HQ', 'address1': 'Vijzelstraat 20', 'address2': '', 'zip_code': '1017HK', 'city': 'Amsterdam', 'state_code': None, 'country_code': 'NLD', 'latitude': 52.3657578, 'longitude': 4.8928722}",,mobile,,2009,"[{'id': 9299, 'round_code': 'a', 'source_url': 'http://techcrunch.com/2010/02/15/layar-scores-3-4m-in-funding-global-distribution-agreement/', 'source_description': 'Layar Scores $3.4M In Funding, Global Distribution Agreement', 'raised_amount': 3400000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 2, 'funded_day': 15, 'investments': [{'company': None, 'financial_org': {'name': 'Sunstone Capital', 'permalink': 'sunstone-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Prime Ventures', 'permalink': 'prime-technology-ventures'}, 'person': None}]}, {'id': 20098, 'round_code': 'b', 'source_url': 'http://www.finsmes.com/2010/11/layar-closes-10m-series-b-funding-round.html', 'source_description': 'Layar Closes â‚¬10M Series B Funding Round', 'raised_amount': 10000000, 'raised_currency_code': 'EUR', 'funded_year': 2010, 'funded_month': 11, 'funded_day': 20, 'investments': [{'company': None, 'financial_org': {'name': 'Intel Capital', 'permalink': 'intel-capital'}, 'person': None}]}]",[],,Layar,32,[],13400000.0,52.3657578,4.8928722,"{'type': 'Point', 'coordinates': [4.8928722, 52.3657578]}"
434,2191,2052,"{'description': 'HQ', 'address1': '20300 Ventura Blvd. Suite 330', 'address2': '', 'zip_code': '91364', 'city': 'Woodland Hills', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.168955, 'longitude': -118.575293}",,web,,2008,"[{'id': 6916, 'round_code': 'unattributed', 'source_url': 'http://www.7x7financial.com/2009/05/30/crowdgather-inc-announces-237-million-financing-of-8-convertible-secured-notes/', 'source_description': 'CrowdGather, Inc. Announces $2.37 Million Financing Of 8% Convertible Secured Notes', 'raised_amount': 2370000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 5, 'funded_day': 30, 'investments': []}, {'id': 10609, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1328670/000146929909000083/xslFormDX01/primary_doc.xml', 'source_description': 'SEC D', 'raised_amount': 90000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 12, 'funded_day': 23, 'investments': []}, {'id': 11394, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1328670/000146929910000010/xslFormDX01/primary_doc.xml', 'source_description': 'SEC D', 'raised_amount': 147680, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 1, 'funded_day': 19, 'investments': []}, {'id': 13723, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1328670/000146929910000090/xslFormDX01/primary_doc.xml', 'source_description': 'SEC D', 'raised_amount': 450000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 4, 'funded_day': 1, 'investments': []}, {'id': 20043, 'round_code': 'unattributed', 'source_url': 'http://bx.businessweek.com/strategy/view?url=http%3A%2F%2Fc.moreover.com%2Fclick%2Fhere.pl%3Fr3518917192%26f%3D9791', 'source_description': 'CrowdGather, Inc. Announces $1.3 Million In Convertible Preferred Equity Financing', 'raised_amount': 1300000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 10, 'funded_day': 29, 'investments': []}, {'id': 21747, 'round_code': 'unattributed', 'source_url': 'http://finance.yahoo.com/news/CrowdGather-Inc-to-Raise-785-bw-594199538.html?x=0&.v=1', 'source_description': 'CrowdGather, Inc. to Raise $7.85 Million in Private Placement Transaction ', 'raised_amount': 7850000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 2, 'funded_day': 28, 'investments': []}, {'id': 47179, 'round_code': 'seed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1328670/000146929912000043/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 7250, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 5, 'investments': []}, {'id': 55218, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1328670/000146929911000167/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 238400, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 3, 'funded_day': 24, 'investments': []}, {'id': 59779, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1328670/000146929910000184/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 5500000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 6, 'funded_day': 18, 'investments': []}]",[],"{'valuation_amount': None, 'valuation_currency_code': 'USD', 'pub_year': 2008, 'pub_month': 5, 'pub_day': 30, 'stock_symbol': 'OTCMKTS:CRWG'}",CrowdGather,9,"[{'name': 'CrowdReport', 'permalink': 'crowdreport'}, {'name': 'RoamingThreads', 'permalink': 'roamingthreads'}, {'name': 'Erox', 'permalink': 'erox'}]",18000000.0,34.168955,-118.575293,"{'type': 'Point', 'coordinates': [-118.575293, 34.168955]}"
435,2197,2058,"{'description': '', 'address1': '2, Rue Robert Caumont', 'address2': '', 'zip_code': '33049', 'city': 'Bordeaux Cedex', 'state_code': None, 'country_code': 'FRA', 'latitude': 44.8743952, 'longitude': -0.5754294}",,mobile,,2008,"[{'id': 6954, 'round_code': 'unattributed', 'source_url': 'http://www.newsguide.us/technology/multimedia/Mobiles-Republic-Secures-Funding-from-Creathor-Venture/', 'source_description': 'Mobiles Republic Secures Funding from Creathor Venture', 'raised_amount': None, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 2, 'funded_day': 18, 'investments': [{'company': None, 'financial_org': {'name': 'Creathor Venture Management', 'permalink': 'creathor-venture-management'}, 'person': None}]}, {'id': 28833, 'round_code': 'a', 'source_url': 'http://www.finsmes.com/2012/03/mobiles-republic-closes-3m-series-funding.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29', 'source_description': 'Mobiles Republic Closes $3M in Series A Funding', 'raised_amount': 3000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 20, 'investments': [{'company': None, 'financial_org': {'name': 'XAnge Private Equity', 'permalink': 'xange-private-equity'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Creathor Venture Management', 'permalink': 'creathor-venture-management'}, 'person': None}]}, {'id': 52434, 'round_code': 'b', 'source_url': 'http://www.finsmes.com/2013/10/mobiles-republic-secures-us6m-series-funding.html', 'source_description': 'Mobiles Republic Secures US$6M in Series B Funding', 'raised_amount': 6000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 10, 'funded_day': 22, 'investments': [{'company': None, 'financial_org': {'name': 'Intel Capital', 'permalink': 'intel-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'XAnge Private Equity', 'permalink': 'xange-private-equity'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Creathor Venture Management', 'permalink': 'creathor-venture-management'}, 'person': None}]}]",[],,Mobiles Republic,25,"[{'name': 'News Republic', 'permalink': 'news-republic'}, {'name': 'Appy Geek', 'permalink': 'appy-geek'}]",9000000.0,44.8743952,-0.5754294,"{'type': 'Point', 'coordinates': [-0.5754294, 44.8743952]}"
